	tx_name	chr	strand	peak_start	peak_stop	max_peak_test	feature_start	feature_end	width	feature_type	gene_region_start	gene_region_end	cds_len	tx_width	gene_name	rep_gene	Description	max_peak_2	max_np_gene_2	max_non_peak_ratio_2	shared	max_np_gene_1	max_peak_1	max_non_peak_ratio_1	category_1	max_peak_scaled	max_read_tx_scaled	ratioPTx	MorePeaks	category_2	comparison	img_rank	pydeg_settings_label	pydeg_settings	peak_plot_link	gene_plot_link	indx	plot_link	miRNA_link
4727	AT2G42310.1	2	+	17625224	17625228	17625225	17624993	17625250	258	5UTR	17624993	17625940	345	947	AT2G42310	Yes	ESSS subunit of NADH:ubiquinone oxidoreductase (complex I) protein	85	70	1.21428571428571	Only Rep. 2	57	47	0.824561403508772	4	75.5059509277344	30.8156003952027	2.45025084565573	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	194	MF: 4 - conf: 0.95	1		nan	AT2G42310.1_1	No	No
4728	AT1G19990.1	1	+	6936647	6936649	6936647	6936362	6936665	304	CDS	6935218	6936928	756	1710	AT1G19990	Yes	nucleolin	29	7	4.14285714285714	Only Rep. 2	9	28	3.11111111111111	4	32.7457504272461	13.4519000053406	2.43428440697936	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	195	MF: 4 - conf: 0.95	1		nan	AT1G19990.1_1	No	No
4729	AT1G73490.2	1	-	27634929	27634931	27634929	27634868	27634964	97	5UTR	27633260	27634964	783	1704	AT1G73490	Yes	RNA-binding (RRM/RBD/RNP motifs) family protein	366	24	15.25	Only Rep. 2	28	234	8.35714285714286	4	343.581008911133	141.47649383545	2.42853777045641	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	196	MF: 4 - conf: 0.95	1		nan	AT1G73490.2_1	No	No
4730	AT4G14145.1	4	-	8152326	8152327	8152326	8152248	8152498	251	3UTR	8152248	8153678	405	1430	AT4G14145	Yes	cytochrome C oxidase assembly protein	30	28	1.07142857142857	Only Rep. 2	15	21	1.4	4	29.2247009277344	12.1502499580384	2.40527569627487	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	197	MF: 4 - conf: 0.95	1		nan	AT4G14145.1_1	No	No
4731	AT1G05805.1	1	+	1747231	1747235	1747234	1747193	1747261	69	CDS	1744444	1747734	1089	3290	AT1G05805	Yes	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	95	48	1.97916666666667	Only Rep. 2	63	85	1.34920634920635	4	103.345001220703	43.3932991027832	2.3815889401706	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	198	MF: 4 - conf: 0.95	1		nan	AT1G05805.1_1	No	No
4732	AT1G58180.1	1	-	21539751	21539753	21539752	21539712	21539976	265	5UTR	21537852	21539976	771	2124	BCA6	Yes	beta carbonic anhydrase 6	180	105	1.71428571428571	Only Rep. 2	84	85	1.01190476190476	4	151.41300201416	63.7917003631592	2.3735533173153	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	199	MF: 4 - conf: 0.95	1		nan	AT1G58180.1_1	No	No
4733	AT4G28706.2	4	+	14170717	14170721	14170720	14170620	14170812	193	3UTR	14167635	14170812	1215	3177	AT4G28706	No	pfkB-like carbohydrate kinase family protein	65	46	1.41304347826087	Only Rep. 2	36	34	0.944444444444444	4	56.6066017150879	24.3034000396729	2.32916388746773	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	200	MF: 4 - conf: 0.95	1		nan	AT4G28706.2_1	No	No
4734	AT5G64070.1	5	-	25638276	25638277	25638276	25638250	25638393	144	CDS	25636882	25644478	3366	7596	PI-4KBETA1	Yes	phosphatidylinositol 4-OH kinase beta1	29	25	1.16	Only Rep. 2	19	22	1.15789473684211	4	29.2430009841919	12.5854496955872	2.32355630442393	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	201	MF: 4 - conf: 0.95	1		nan	AT5G64070.1_1	No	No
4735	AT1G50370.1	1	+	18661874	18661878	18661876	18661673	18662052	380	3UTR	18658508	18662052	912	3544	FYPP1	Yes	Calcineurin-like metallo-phosphoesterase superfamily protein	43	44	0.977272727272727	Only Rep. 2	18	26	1.44444444444444	4	39.4952001571656	17.3573994636536	2.27540999098791	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	202	MF: 4 - conf: 0.95	1		nan	AT1G50370.1_1	No	No
4736	AT1G79790.2	1	-	30017211	30017213	30017212	30017185	30017272	88	CDS	30016881	30018234	813	1353	FHY1	Yes	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	82	47	1.74468085106383	Only Rep. 2	65	83	1.27692307692308	4	94.8257980346679	42.0945510864258	2.25268581294472	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	203	MF: 4 - conf: 0.95	1		nan	AT1G79790.2_1	No	No
4737	AT5G51140.1	5	-	20784204	20784208	20784207	20783931	20784276	346	3UTR	20783931	20786843	1188	2912	AT5G51140	No	Pseudouridine synthase family protein	34	14	2.42857142857143	Only Rep. 2	11	17	1.54545454545455	4	29.1515502929688	13.0196499824524	2.23904254970438	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	204	MF: 4 - conf: 0.95	1		nan	AT5G51140.1_1	No	No
4738	AT1G24460.1	1	+	8672556	8672560	8672559	8672339	8672651	313	3UTR	8666072	8672651	5424	6579	TNO1	Yes	TGN-related, localized SYP41 interacting protein	52	10	5.2	Only Rep. 2	16	29	1.8125	4	46.3360996246338	20.8325500488281	2.22421640730633	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	205	MF: 4 - conf: 0.95	1		nan	AT1G24460.1_1	No	No
4739	AT1G80910.1	1	+	30403599	30403602	30403601	30403467	30403726	260	3UTR	30400631	30403726	1494	3095	AT1G80910	Yes	vacuolar fusion CCZ1-like protein (DUF1712)	52	54	0.962962962962963	Only Rep. 2	30	72	2.4	4	71.4389991760254	32.5452003479004	2.1950701919902	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	206	MF: 4 - conf: 0.95	1		nan	AT1G80910.1_1	No	No
4740	AT2G26780.1	2	+	11421212	11421214	11421213	11421088	11421241	154	CDS	11410076	11423776	5481	13700	AT2G26780	Yes	ARM repeat superfamily protein	31	16	1.9375	Only Rep. 2	20	38	1.9	4	39.714599609375	18.2268495559693	2.17890642523949	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	207	MF: 4 - conf: 0.95	1		nan	AT2G26780.1_1	No	No
4741	AT2G32560.1	2	+	13825970	13825972	13825971	13825926	13826000	75	CDS	13824663	13827260	1116	2597	AT2G32560	Yes	F-box family protein	27	31	0.870967741935484	Only Rep. 2	22	24	1.09090909090909	4	29.2795000076294	13.4552850723267	2.17605943317011	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	208	MF: 4 - conf: 0.95	1		nan	AT2G32560.1_1	No	No
4742	AT1G17990.1	1	-	6192854	6192856	6192855	6192829	6192990	162	CDS	6192033	6194093	810	2060	AT1G17990	Yes	FMN-linked oxidoreductases superfamily protein	82	33	2.48484848484848	Only Rep. 2	17	50	2.94117647058824	4	75.5607490539551	35.153450012207	2.14945472002653	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	209	MF: 4 - conf: 0.95	1		nan	AT1G17990.1_1	No	No
4743	AT5G55620.1	5	+	22530204	22530205	22530204	22530007	22530372	366	5UTR	22530007	22530987	306	980	AT5G55620	Yes	hypothetical protein	40	12	3.33333333333333	Only Rep. 2	16	45	2.8125	4	48.8906993865967	23.0017499923706	2.12552085831787	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	210	MF: 4 - conf: 0.95	1		nan	AT5G55620.1_1	No	No
4744	AT2G31830.2	2	-	13532715	13532716	13532715	13532680	13532736	57	3UTR	13532680	13537741	3522	5061	5PTase14	Yes	endonuclease/exonuclease/phosphatase family protein	34	12	2.83333333333333	Only Rep. 2	10	18	1.8	4	29.7353496551514	14.3227500915528	2.0760921935438	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	211	MF: 4 - conf: 0.95	1		nan	AT2G31830.2_1	No	No
4745	AT2G34900.1	2	-	14723641	14723645	14723644	14723616	14723766	151	CDS	14723013	14725684	1161	2671	IMB1	Yes	Transcription factor GTE6	70	20	3.5	Only Rep. 2	9	53	5.88888888888889	4	70.5261001586914	34.2849998474121	2.05705411907753	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	212	MF: 4 - conf: 0.95	1		nan	AT2G34900.1_1	No	No
4746	AT3G29390.1	3	+	11294616	11294618	11294617	11294525	11294774	250	3UTR	11289613	11294774	1737	5161	RIK	Yes	RS2-interacting KH protein	68	30	2.26666666666667	Only Rep. 2	20	30	1.5	4	55.9679508209229	27.773699760437	2.01514206978819	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	213	MF: 4 - conf: 0.95	1		nan	AT3G29390.1_1	No	No
4747	AT4G12680.1	4	+	7476856	7476859	7476858	7476778	7476884	107	CDS	7475104	7478356	1728	3252	AT4G12680	Yes	transmembrane protein	20	12	1.66666666666667	Only Rep. 2	14	22	1.57142857142857	4	24.1534500122071	12.1517000198365	1.98766016053548	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	214	MF: 4 - conf: 0.95	1		nan	AT4G12680.1_1	No	No
4748	AT4G33650.2	4	+	16166612	16166615	16166614	16166588	16166915	328	3UTR	16160824	16166915	2430	6091	DRP3A	Yes	dynamin-related protein 3A	25	6	4.16666666666667	Only Rep. 2	7	23	3.28571428571429	4	27.5647497177124	13.8871002197266	1.98491760566089	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	215	MF: 4 - conf: 0.95	1		nan	AT4G33650.2_1	No	No
4749	AT5G17660.1	5	-	5818592	5818593	5818592	5818548	5818777	230	3UTR	5818548	5820975	939	2427	AT5G17660	Yes	tRNA (guanine-N-7) methyltransferase	22	22	1.0	Only Rep. 2	16	18	1.125	4	22.9492998123169	11.7170000076294	1.95863273853151	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	216	MF: 4 - conf: 0.95	1		nan	AT5G17660.1_1	No	No
4750	AT5G02680.1	5	+	607727	607729	607727	607666	607754	89	CDS	604918	608193	402	3275	AT5G02680	Yes	methionine-tRNA ligase	21	16	1.3125	Only Rep. 2	11	23	2.09090909090909	4	25.3027496337891	13.0201001167298	1.94336060452232	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	217	MF: 4 - conf: 0.95	1		nan	AT5G02680.1_1	No	No
4751	AT2G19470.1	2	-	8433660	8433661	8433660	8433542	8433850	309	3UTR	8433542	8436602	1302	3060	ckl5	Yes	casein kinase I-like 5	52	11	4.72727272727273	Only Rep. 2	9	24	2.66666666666667	4	43.4171495437622	23.4349508285523	1.8526665518267	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	218	MF: 4 - conf: 0.95	1		nan	AT2G19470.1_1	No	No
4752	AT1G14620.1	1	-	5014851	5014853	5014852	5014675	5014947	273	3UTR	5014675	5016708	702	2033	DECOY	Yes	decoy	44	20	2.2	Only Rep. 2	22	22	1.0	4	37.7255506515503	20.3964500427246	1.84961356375871	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	219	MF: 4 - conf: 0.95	1		nan	AT1G14620.1_1	No	No
4753	AT2G28230.1	2	-	12037752	12037754	12037753	12037627	12037854	228	3UTR	12037627	12039059	660	1432	AT2G28230	Yes	TATA-binding related factor (TRF) of subunit 20 of Mediator complex	19	9	2.11111111111111	Only Rep. 2	18	18	1.0	4	21.252799987793	11.7170000076294	1.81384313168511	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	220	MF: 4 - conf: 0.95	1		nan	AT2G28230.1_1	No	No
4754	AT1G07040.1	1	-	2161124	2161127	2161125	2160919	2161224	306	3UTR	2160919	2163387	1116	2468	AT1G07040	Yes	plant/protein	47	18	2.61111111111111	Only Rep. 2	26	28	1.07692307692308	4	42.9247989654542	23.8687000274658	1.7983718810015	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	221	MF: 4 - conf: 0.95	1		nan	AT1G07040.1_1	No	No
4755	AT4G30440.1	4	-	14881984	14881988	14881987	14881976	14883265	1290	CDS	14881689	14883583	1290	1894	GAE1	Yes	UDP-D-glucuronate 4-epimerase 1	68	19	3.57894736842105	Only Rep. 2	22	33	1.5	4	57.7192993164063	32.1168003082276	1.79716842158837	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	222	MF: 4 - conf: 0.95	1		nan	AT4G30440.1_1	No	No
4756	AT4G32250.1	4	-	15570219	15570220	15570219	15570044	15570284	241	3UTR	15570044	15573402	1836	3358	AT4G32250	Yes	Protein kinase superfamily protein	49	6	8.16666666666667	Only Rep. 2	4	26	6.5	4	42.8881998062134	23.8667497634888	1.79698535540954	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	223	MF: 4 - conf: 0.95	1		nan	AT4G32250.1_1	No	No
4757	AT1G14810.1	1	-	5102570	5102573	5102572	5102424	5102683	260	3UTR	5102424	5104850	1128	2426	AT1G14810	Yes	semialdehyde dehydrogenase family protein	45	32	1.40625	Only Rep. 2	21	27	1.28571428571429	4	41.210000038147	23.4354505538941	1.75844709891014	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	224	MF: 4 - conf: 0.95	1		nan	AT1G14810.1_1	No	No
4758	AT4G14710.5	4	-	8425255	8425257	8425256	8425228	8425352	125	CDS	8424703	8426471	606	1768	ATARD2	Yes	RmlC-like cupins superfamily protein	44	41	1.07317073170732	Only Rep. 2	21	37	1.76190476190476	4	46.482349395752	26.47350025177	1.75580671062355	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	225	MF: 4 - conf: 0.95	1		nan	AT4G14710.5_1	No	No
4759	AT5G48790.1	5	-	19780681	19780685	19780684	19780653	19780845	193	CDS	19779860	19782066	951	2206	AT5G48790	Yes	LOW PSII ACCUMULATION protein (DUF1995)	88	51	1.72549019607843	Only Rep. 2	46	57	1.23913043478261	4	83.0403518676758	47.3022003173828	1.75552831180159	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	226	MF: 4 - conf: 0.95	1		nan	AT5G48790.1_1	No	No
4760	AT3G44750.1	3	+	16297978	16297979	16297978	16297656	16298044	389	5UTR	16297656	16299876	738	2220	HDA3	Yes	histone deacetylase 3	34	14	2.42857142857143	Only Rep. 2	15	22	1.46666666666667	4	32.0705003738403	18.6586003303528	1.71880525902416	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	227	MF: 4 - conf: 0.95	1		nan	AT3G44750.1_1	No	No
4761	AT3G12100.1	3	-	3854634	3854636	3854635	3854487	3854740	254	3UTR	3854487	3857319	1182	2832	AT3G12100	Yes	Cation efflux family protein	45	32	1.40625	Only Rep. 2	29	33	1.13793103448276	4	44.7126998901368	26.0368499755859	1.7172853064815	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	228	MF: 4 - conf: 0.95	1		nan	AT3G12100.1_1	No	No
4762	AT1G27150.1	1	+	9432137	9432141	9432139	9432069	9432310	242	3UTR	9429008	9432310	1407	3302	AT1G27150	Yes	Tetratricopeptide repeat (TPR)-like superfamily protein	30	8	3.75	Only Rep. 2	12	18	1.5	4	27.4733505249024	16.0567498207093	1.71101566828104	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	229	MF: 4 - conf: 0.95	1		nan	AT1G27150.1_1	No	No
4763	AT3G14205.1	3	-	4716398	4716402	4716401	4716375	4716533	159	CDS	4715650	4721003	2427	5353	AT3G14205	Yes	Phosphoinositide phosphatase family protein	54	36	1.5	Only Rep. 2	49	64	1.30612244897959	4	67.899700164795	40.3596000671387	1.68236801286046	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	230	MF: 4 - conf: 0.95	1		nan	AT3G14205.1_1	No	No
4764	AT5G15310.1	5	+	4975632	4975634	4975633	4975312	4975661	350	CDS	4974671	4976470	981	1799	MYB16	Yes	myb domain protein 16	25	24	1.04166666666667	Only Rep. 2	24	22	0.916666666666667	4	26.9809503555298	16.0581998825074	1.68019769045975	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	231	MF: 4 - conf: 0.95	1		nan	AT5G15310.1_1	No	No
4765	AT3G55530.1	3	-	20595237	20595239	20595237	20595126	20595299	174	3UTR	20595126	20597603	822	2477	SDIR1	Yes	RING/U-box superfamily protein	26	25	1.04	Only Rep. 2	14	24	1.71428571428571	4	28.71399974823	17.3588495254517	1.65414186614898	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	232	MF: 4 - conf: 0.95	1		nan	AT3G55530.1_1	No	No
4766	AT3G24010.1	3	-	8676034	8676038	8676037	8675905	8676119	215	3UTR	8675905	8678286	705	2381	ING1	Yes	RING/FYVE/PHD zinc finger superfamily protein	33	27	1.22222222222222	Only Rep. 2	26	27	1.03846153846154	4	34.4239492416382	20.8320999145508	1.65244739526205	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	233	MF: 4 - conf: 0.95	1		nan	AT3G24010.1_1	No	No
4767	AT1G21160.1	1	-	7408515	7408517	7408516	7408489	7408626	138	CDS	7407931	7413295	3279	5364	AT1G21160	Yes	eukaryotic translation initiation factor 2 (eIF-2) family protein	29	18	1.61111111111111	Only Rep. 2	33	34	1.03030303030303	4	36.2484512329102	22.1342506408692	1.63766335807096	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	234	MF: 4 - conf: 0.95	1		nan	AT1G21160.1_1	No	No
4768	AT2G32000.1	2	-	13617379	13617381	13617380	13617352	13617480	129	CDS	13615748	13621896	2598	6148	AT2G32000	Yes	DNA topoisomerase, type IA, core	17	18	0.944444444444444	Only Rep. 2	17	26	1.52941176470588	4	24.7920999526978	15.1873497962952	1.63241778751587	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	235	MF: 4 - conf: 0.95	1		nan	AT2G32000.1_1	No	No
4769	AT5G01780.2	5	-	302756	302758	302757	302729	303067	339	CDS	302098	304279	1329	2181	AT5G01780	Yes	2-oxoglutarate-dependent dioxygenase family protein	133	16	8.3125	Only Rep. 2	11	164	14.9090909090909	4	170.953498840332	107.192497253418	1.59482709350613	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	236	MF: 4 - conf: 0.95	1		nan	AT5G01780.2_1	No	No
4770	AT5G49400.1	5	+	20030725	20030728	20030727	20030652	20030812	161	5UTR	20030652	20032283	828	1631	AT5G49400	Yes	zinc knuckle (CCHC-type) family protein	64	32	2.0	Only Rep. 2	21	42	2.0	4	60.7113990783692	38.1885490417481	1.58978019856159	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	237	MF: 4 - conf: 0.95	1		nan	AT5G49400.1_1	No	No
4771	AT1G75950.1	1	+	28516636	28516637	28516636	28516519	28516714	196	5UTR	28516519	28517896	483	1377	SKP1	Yes	S phase kinase-associated protein 1	142	88	1.61363636363636	Only Rep. 2	70	81	1.15714285714286	4	127.588348388672	80.2855529785157	1.58918190951259	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	238	MF: 4 - conf: 0.95	1		nan	AT1G75950.1_1	No	No
4772	AT2G25010.1	2	+	10633607	10633608	10633607	10633548	10633754	207	3UTR	10631531	10633754	1530	2223	AT2G25010	Yes	Aminotransferase-like, plant mobile domain family protein	22	9	2.44444444444444	Only Rep. 2	6	26	4.33333333333333	4	27.6196002960206	17.7925996780396	1.55230830771233	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	239	MF: 4 - conf: 0.95	1		nan	AT2G25010.1_1	No	No
4773	AT4G30900.1	4	+	15041820	15041821	15041820	15041751	15041845	95	CDS	15039336	15042401	951	3065	AT4G30900	Yes	DNAse I-like superfamily protein	47	33	1.42424242424242	Only Rep. 2	31	36	1.16129032258065	4	47.5950984954834	31.6758508682251	1.50256732466269	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	240	MF: 4 - conf: 0.95	1		nan	AT4G30900.1_1	No	No
4774	AT1G65840.1	1	+	24489780	24489784	24489780	24489758	24490172	415	5UTR	24489758	24493077	1494	3319	PAO4	Yes	polyamine oxidase 4	83	34	2.44117647058824	Only Rep. 2	41	50	1.21951219512195	4	76.1262512207032	50.7773494720459	1.49921671793075	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	241	MF: 4 - conf: 0.95	1		nan	AT1G65840.1_1	No	No
4775	AT2G36230.1	2	-	15193770	15193771	15193770	15193694	15193877	184	3UTR	15193694	15195558	915	1864	APG10	Yes	Aldolase-type TIM barrel family protein	35	21	1.66666666666667	Only Rep. 2	25	27	1.08	4	35.554949760437	23.8701496124268	1.48951516172849	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	242	MF: 4 - conf: 0.95	1		nan	AT2G36230.1_1	No	No
4776	AT5G65620.2	5	+	26225429	26225432	26225431	26225391	26225456	66	CDS	26221829	26225784	2418	3955	AT5G65620	Yes	Zincin-like metalloproteases family protein	33	37	0.891891891891892	Only Rep. 2	35	35	1.0	4	39.0942497253418	26.4706001281738	1.47689321496463	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	243	MF: 4 - conf: 0.95	1		nan	AT5G65620.2_1	No	No
4777	AT1G56140.1	1	-	21002473	21002475	21002474	21002448	21002679	232	CDS	21001269	21007855	3102	6586	AT1G56140	Yes	Leucine-rich repeat transmembrane protein kinase	29	9	3.22222222222222	Only Rep. 2	14	29	2.07142857142857	4	33.3295001983643	23.000750541687	1.44906141814621	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	244	MF: 4 - conf: 0.95	1		nan	AT1G56140.1_1	No	No
4778	AT5G03345.2	5	+	815541	815545	815544	815391	815619	229	3UTR	814085	815619	318	1534	AT5G03345	Yes	membrane magnesium transporter-like protein	84	22	3.81818181818182	Only Rep. 2	18	55	3.05555555555556	4	79.6106986999512	55.545000076294	1.43326489496087	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	245	MF: 4 - conf: 0.95	1		nan	AT5G03345.2_1	No	No
4779	AT2G17780.1	2	-	7725669	7725671	7725670	7725644	7725715	72	CDS	7724426	7727503	1251	3077	MCA2	Yes	PLAC8 family protein	36	10	3.6	Only Rep. 2	4	18	4.5	4	30.8663501739502	21.6981000900268	1.42253699844151	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	246	MF: 4 - conf: 0.95	1		nan	AT2G17780.1_1	No	No
4780	AT2G17780.10	2	-	7725669	7725671	7725670	7725644	7725715	72	CDS	7724513	7727466	1251	2953	MCA2	Yes	PLAC8 family protein	36	10	3.6	Only Rep. 2	4	18	4.5	4	30.8663501739502	21.6981000900268	1.42253699844151	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	247	MF: 4 - conf: 0.95	1		nan	AT2G17780.10_1	No	No
4781	AT3G03720.1	3	-	926125	926126	926125	926098	926173	76	CDS	925556	930002	1803	4446	CAT4	Yes	cationic amino acid transporter 4	44	22	2.0	Only Rep. 2	10	57	5.7	4	58.1581516265869	41.2304496765137	1.41056311737768	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	248	MF: 4 - conf: 0.95	1		nan	AT3G03720.1_1	No	No
4782	AT5G61540.1	5	+	24747462	24747466	24747465	24747263	24747542	280	3UTR	24744853	24747542	1080	2689	AT5G61540	Yes	N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein	31	29	1.06896551724138	Only Rep. 2	21	31	1.47619047619048	4	35.6280994415283	26.0373506546021	1.36834580115896	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	249	MF: 4 - conf: 0.95	1		nan	AT5G61540.1_1	No	No
4783	AT5G46750.1	5	-	18969837	18969840	18969837	18969736	18969949	214	3UTR	18969736	18971981	1209	2245	AGD9	Yes	ARF-GAP domain 9	21	18	1.16666666666667	Only Rep. 2	18	18	1.0	4	22.3837995529175	16.4889993667603	1.35749896370548	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	250	MF: 4 - conf: 0.95	1		nan	AT5G46750.1_1	No	No
4784	AT5G59780.3	5	-	24083015	24083017	24083016	24082989	24083118	130	CDS	24081922	24083562	708	1640	MYB59	Yes	myb domain protein 59	166	79	2.10126582278481	Only Rep. 2	79	118	1.49367088607595	4	162.760498046875	121.079502105713	1.34424485743897	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	251	MF: 4 - conf: 0.95	1		nan	AT5G59780.3_1	No	No
4785	AT2G23420.1	2	+	9974534	9974537	9974536	9974456	9974564	109	CDS	9971603	9975207	1674	3604	NAPRT2	Yes	nicotinate phosphoribosyltransferase 2	122	26	4.69230769230769	Only Rep. 2	21	94	4.47619047619048	4	123.867500305176	93.302749633789	1.32758681594436	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	252	MF: 4 - conf: 0.95	1		nan	AT2G23420.1_1	No	No
4786	AT3G03960.1	3	+	1027271	1027274	1027271	1027237	1027294	58	CDS	1024144	1027891	1650	3747	AT3G03960	Yes	TCP-1/cpn60 chaperonin family protein	22	26	0.846153846153846	Only Rep. 2	17	20	1.17647058823529	4	24.116849899292	18.2287497520447	1.3230117384538	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	253	MF: 4 - conf: 0.95	1		nan	AT3G03960.1_1	No	No
4787	AT2G45690.1	2	-	18823653	18823655	18823654	18823627	18823688	62	CDS	18823167	18825763	1104	2596	SSE1	Yes	shrunken seed protein (SSE1)	42	8	5.25	Only Rep. 2	7	37	5.28571428571429	4	45.3513488769532	34.2854499816895	1.32275787254283	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	254	MF: 4 - conf: 0.95	1		nan	AT2G45690.1_1	No	No
4788	AT5G42970.1	5	-	17240755	17240758	17240757	17240650	17240816	167	5UTR	17237153	17240816	1194	3663	COP8	Yes	Proteasome component (PCI) domain protein	51	4	12.75	Only Rep. 2	3	45	15.0	4	55.1112499237061	42.0970001220703	1.30914910240392	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	255	MF: 4 - conf: 0.95	1		nan	AT5G42970.1_1	No	No
4789	AT2G44160.1	2	+	18264026	18264028	18264027	18263943	18264054	112	CDS	18262189	18265346	1785	3157	MTHFR2	Yes	methylenetetrahydrofolate reductase 2	22	9	2.44444444444444	Only Rep. 2	9	22	2.44444444444444	4	25.2844505310059	19.5299491882324	1.29465009290658	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	256	MF: 4 - conf: 0.95	1		nan	AT2G44160.1_1	No	No
4790	AT5G66880.1	5	+	26712337	26712340	26712337	26712266	26712364	99	CDS	26710302	26712971	1086	2669	SNRK2.3	Yes	sucrose nonfermenting 1(SNF1)-related protein kinase 2.3	25	13	1.92307692307692	Only Rep. 2	12	29	2.41666666666667	4	31.0674495697022	24.3014497756958	1.27841959456975	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	257	MF: 4 - conf: 0.95	1		nan	AT5G66880.1_1	No	No
4791	AT3G02190.1	3	-	405870	405874	405873	405756	406004	249	3UTR	405756	406487	156	731	AT3G02190	Yes	Ribosomal protein L39 family protein	36	24	1.5	Only Rep. 2	20	21	1.05	4	32.6177005767823	25.604100227356	1.27392489043348	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	258	MF: 4 - conf: 0.95	1		nan	AT3G02190.1_1	No	No
